GEO_ID,CENSUSAREA,income_change_field_1,income_change_Geo_FIPS,income_change_SE_T058_001,income_change_SE_T058_010,income_change_prec_change,NUMPOINTS
1400000US36119006900,2.63100,,,,,,0
1400000US36119007000,0.93200,,,,,,0
1400000US36119007200,1.36500,,,,,,0
1400000US36119007300,0.64900,,,,,,0
1400000US36119007401,0.47500,,,,,,0
1400000US36119007402,0.68000,,,,,,0
1400000US36119007500,1.94500,,,,,,0
1400000US36119007600,2.19200,,,,,,0
1400000US36119007700,1.71100,,,,,,0
1400000US36119007900,0.40000,,,,,,0
1400000US36119008000,0.31800,,,,,,0
1400000US36119008100,0.29200,,,,,,0
1400000US36119008200,0.88100,,,,,,0
1400000US36119008302,3.03000,,,,,,0
1400000US36119008401,1.40200,,,,,,0
1400000US36119008403,0.50000,,,,,,0
1400000US36119008404,0.44000,,,,,,0
1400000US36119008500,5.10700,,,,,,0
1400000US36103135004,6.89500,,,,,,0
1400000US36103135005,1.35500,,,,,,0
1400000US36103135102,1.37100,,,,,,0
1400000US36103135103,1.42600,,,,,,0
1400000US36103135104,2.13600,,,,,,0
1400000US36103135204,1.81900,,,,,,0
1400000US36103135205,2.60100,,,,,,0
1400000US36103135208,0.87600,,,,,,0
1400000US36103135209,2.73000,,,,,,0
1400000US36103135301,2.17000,,,,,,0
1400000US36103135303,1.22400,,,,,,0
1400000US36103135401,2.01800,,,,,,0
1400000US36103135402,1.80300,,,,,,0
1400000US36103135403,1.24900,,,,,,0
1400000US36103145603,1.71100,,,,,,0
1400000US36103145604,0.60500,,,,,,0
1400000US36103145605,0.75700,,,,,,0
1400000US36103145701,2.52500,,,,,,0
1400000US36103145703,0.98600,,,,,,0
1400000US36103145704,1.19000,,,,,,0
1400000US36103110200,1.75600,,,,,,0
1400000US36103110300,2.22100,,,,,,0
1400000US36103110402,0.69700,,,,,,0
1400000US36103110501,2.11600,,,,,,0
1400000US36103110502,1.39300,,,,,,0
1400000US36103110801,2.49900,,,,,,0
1400000US36103110803,5.45900,,,,,,0
1400000US36103110901,0.62400,,,,,,0
1400000US36103110902,0.75000,,,,,,0
1400000US36103111002,0.82200,,,,,,0
1400000US36103111100,1.19500,,,,,,0
1400000US36103111201,0.46100,,,,,,0
1400000US36103111202,0.73200,,,,,,0
1400000US36103111300,2.81500,,,,,,0
1400000US36103111402,1.07900,,,,,,0
1400000US36103111503,1.11000,,,,,,0
1400000US36103111505,1.21800,,,,,,0
1400000US36103111506,2.02800,,,,,,0
1400000US36103111601,0.78700,,,,,,0
1400000US36103111602,0.75900,,,,,,0
1400000US36119008602,7.74400,,,,,,0
1400000US36119008800,0.17900,,,,,,0
1400000US36119008901,0.41900,,,,,,0
1400000US36119008902,1.30800,,,,,,0
1400000US36119009000,0.49600,,,,,,0
1400000US36119009200,0.49100,,,,,,0
1400000US36119009300,0.21500,,,,,,0
1400000US36119009400,0.26400,,,,,,0
1400000US36119009500,0.25100,,,,,,0
1400000US36119009600,0.86100,,,,,,0
1400000US36119009701,0.91000,,,,,,0
1400000US36119009703,2.12100,,,,,,0
1400000US36119009800,2.58300,,,,,,0
1400000US36119009900,1.89000,,,,,,0
1400000US36119010000,1.47400,,,,,,0
1400000US36119010100,0.71300,,,,,,0
1400000US36119010300,0.63900,,,,,,0
1400000US36119010400,0.67300,,,,,,0
1400000US36119010500,1.75600,,,,,,0
1400000US36119010600,1.31500,,,,,,0
1400000US36103145803,2.39200,,,,,,0
1400000US36103145804,2.22000,,,,,,0
1400000US36103145805,1.06200,,,,,,0
1400000US36103145808,0.89000,,,,,,0
1400000US36103145901,1.40800,,,,,,0
1400000US36103145902,1.77000,,,,,,0
1400000US36103145903,1.02400,,,,,,0
1400000US36103146002,0.85800,,,,,,0
1400000US36103146003,1.42200,,,,,,0
1400000US36103146103,0.86500,,,,,,0
1400000US36103146105,0.88100,,,,,,0
1400000US36103146106,0.86900,,,,,,0
1400000US36103146202,0.65800,,,,,,0
1400000US36103146203,0.70000,,,,,,0
1400000US36103146204,0.84100,,,,,,0
1400000US36103146205,0.65000,,,,,,0
1400000US36103146300,1.35700,,,,,,0
1400000US36103146402,2.32500,,,,,,0
1400000US36103146403,0.50000,,,,,,0
1400000US36103146404,1.72100,,,,,,0
1400000US36103146604,2.12700,,,,,,0
1400000US36103146605,2.93500,,,,,,0
1400000US36103146606,6.97400,,,,,,0
1400000US36103146607,1.64500,,,,,,0
1400000US36103146611,0.81100,,,,,,0
1400000US36103111701,1.03600,,,,,,0
1400000US36103111704,0.82100,,,,,,0
1400000US36103111801,1.84900,,,,,,0
1400000US36103111802,0.90400,,,,,,0
1400000US36103111804,0.74300,,,,,,0
1400000US36103111900,4.92600,,,,,,0
1400000US36103112001,1.04500,,,,,,0
1400000US36103112002,2.36300,,,,,,0
1400000US36103112102,3.12900,,,,,,0
1400000US36103112104,1.79100,,,,,,0
1400000US36103112204,0.65700,,,,,,0
1400000US36103112206,6.75700,,,,,,0
1400000US36103112210,4.20700,,,,,,0
1400000US36103112212,2.31500,,,,,,0
1400000US36103112213,2.57200,,,,,,0
1400000US36103112214,4.67200,,,,,,0
1400000US36103122300,4.71500,,,,,,0
1400000US36103122403,3.28800,,,,,,0
1400000US36103122405,0.62300,,,,,,0
1400000US36103122406,0.76800,,,,,,0
1400000US36103122501,0.86600,,,,,,0
1400000US36103122502,0.90300,,,,,,0
1400000US36103122601,0.86600,,,,,,0
1400000US36119010701,3.37300,,,,,,0
1400000US36119010801,1.82700,,,,,,0
1400000US36119010803,1.08400,,,,,,0
1400000US36119010804,0.39600,,,,,,0
1400000US36119010901,1.21300,,,,,,0
1400000US36119010902,1.35600,,,,,,0
1400000US36119010903,0.91000,,,,,,0
1400000US36119011000,1.89700,,,,,,0
1400000US36119011101,3.60200,,,,,,0
1400000US36119011200,0.95600,,,,,,0
1400000US36119011300,2.77000,,,,,,0
1400000US36119011400,2.37300,,,,,,0
1400000US36119011500,0.55700,,,,,,0
1400000US36119011700,2.24600,,,,,,0
1400000US36119011800,11.02200,,,,,,0
1400000US36119011902,2.91500,,,,,,0
1400000US36103146613,0.90700,,,,,,0
1400000US36103146614,1.73900,,,,,,0
1400000US36103146703,0.85200,,,,,,0
1400000US36103146704,0.45400,,,,,,0
1400000US36103146705,0.68300,,,,,,0
1400000US36103146706,0.69000,,,,,,0
1400000US36103146901,1.14900,,,,,,0
1400000US36103146902,1.16900,,,,,,0
1400000US36103147001,0.97000,,,,,,0
1400000US36103147003,2.19300,,,,,,0
1400000US36103147004,3.62700,,,,,,0
1400000US36103147200,1.15300,,,,,,0
1400000US36103147300,1.76900,,,,,,0
1400000US36103147401,1.16000,,,,,,0
1400000US36103147402,1.53800,,,,,,0
1400000US36103147501,2.28600,,,,,,0
1400000US36103147503,4.59700,,,,,,0
1400000US36103147601,1.14100,,,,,,0
1400000US36103147602,2.27600,,,,,,0
1400000US36103147701,1.36200,,,,,,0
1400000US36103147702,2.10000,,,,,,0
1400000US36103147803,0.76200,,,,,,0
1400000US36103147804,1.91900,,,,,,0
1400000US36103122603,1.07600,,,,,,0
1400000US36103122704,0.47800,,,,,,0
1400000US36103122705,0.71800,,,,,,0
1400000US36103122707,1.39400,,,,,,0
1400000US36103122801,1.68000,,,,,,0
1400000US36103122802,0.56600,,,,,,0
1400000US36103122901,0.76300,,,,,,0
1400000US36103122902,0.64800,,,,,,0
1400000US36103123001,0.77700,,,,,,0
1400000US36103123101,1.05700,,,,,,0
1400000US36103123102,0.67100,,,,,,0
1400000US36103123201,1.00000,,,,,,0
1400000US36103123202,1.19400,,,,,,0
1400000US36103123301,0.89800,,,,,,0
1400000US36103123401,0.88600,,,,,,0
1400000US36103123402,1.03300,,,,,,0
1400000US36103123500,1.17500,,,,,,0
1400000US36103123701,0.84300,,,,,,0
1400000US36103123702,0.89100,,,,,,0
1400000US36103123801,0.87400,,,,,,0
1400000US36103123900,0.64200,,,,,,0
1400000US36103124001,0.58800,,,,,,0
1400000US36103124002,0.52900,,,,,,0
1400000US36103124102,0.46600,,,,,,0
1400000US36119012000,1.69200,,,,,,0
1400000US36119012101,4.04200,,,,,,0
1400000US36119012102,1.60100,,,,,,0
1400000US36119012200,1.82400,,,,,,0
1400000US36119012303,10.23100,,,,,,0
1400000US36119012304,12.04300,,,,,,0
1400000US36119012502,14.01200,,,,,,0
1400000US36119012503,7.63200,,,,,,0
1400000US36119012600,10.24000,,,,,,0
1400000US36119012700,16.35000,,,,,,0
1400000US36119012802,10.25600,,,,,,0
1400000US36119013000,2.47600,,,,,,0
1400000US36119013102,7.86100,,,,,,0
1400000US36119013103,8.59200,,,,,,0
1400000US36103146612,1.31400,,,,,,0
1400000US36103147901,1.67400,,,,,,0
1400000US36103147902,2.04600,,,,,,0
1400000US36103158001,4.69800,,,,,,0
1400000US36103158002,3.26800,,,,,,0
1400000US36103158007,1.69700,,,,,,0
1400000US36103158009,0.94000,,,,,,0
1400000US36103158010,1.71800,,,,,,0
1400000US36103158011,2.66900,,,,,,0
1400000US36103158102,1.07300,,,,,,0
1400000US36103158103,1.45300,,,,,,0
1400000US36103158107,1.34700,,,,,,0
1400000US36103158108,1.02000,,,,,,0
1400000US36103158110,0.91600,,,,,,0
1400000US36103158112,0.95500,,,,,,0
1400000US36103158114,0.82500,,,,,,0
1400000US36103158115,1.44800,,,,,,0
1400000US36103158116,0.75700,,,,,,0
1400000US36103158202,2.66600,,,,,,0
1400000US36103158205,1.45900,,,,,,0
1400000US36103158206,1.28600,,,,,,0
1400000US36103158207,2.82000,,,,,,0
1400000US36103124200,0.98600,,,,,,0
1400000US36103124300,1.27500,,,,,,0
1400000US36109001400,20.47900,,,,,,0
1400000US36109001500,17.14300,,,,,,0
1400000US36109001700,46.19000,,,,,,0
1400000US36109001800,63.77000,,,,,,0
1400000US36109001900,103.25000,,,,,,0
1400000US36109002000,21.27000,,,,,,0
1400000US36109002100,33.76500,,,,,,0
1400000US36109002300,65.61400,,,,,,0
1400000US36111950100,30.82600,,,,,,0
1400000US36111950200,1.81500,,,,,,0
1400000US36119013104,6.78400,,,,,,0
1400000US36119013201,4.11900,,,,,,0
1400000US36119013202,1.33800,,,,,,0
1400000US36119013304,0.47000,,,,,,0
1400000US36119013400,0.67400,,,,,,0
1400000US36119013500,0.64300,,,,,,0
1400000US36119013600,0.96100,,,,,,0
1400000US36119013700,2.95000,,,,,,0
1400000US36119013900,3.58800,,,,,,0
1400000US36119014000,1.38200,,,,,,0
1400000US36119014100,1.24700,,,,,,0
1400000US36119014200,0.79800,,,,,,0
1400000US36119014300,0.27900,,,,,,0
1400000US36119014400,0.97000,,,,,,0
1400000US36119014500,1.07300,,,,,,0
1400000US36119014604,2.13200,,,,,,0
1400000US36119014605,1.55900,,,,,,0
1400000US36103158304,3.57400,,,,,,0
1400000US36103158306,2.42200,,,,,,0
1400000US36103158308,2.38800,,,,,,0
1400000US36103158310,2.95200,,,,,,0
1400000US36103158315,1.38700,,,,,,0
1400000US36103158317,1.30300,,,,,,0
1400000US36103158318,1.34000,,,,,,0
1400000US36103158320,1.83300,,,,,,0
1400000US36103158321,2.50900,,,,,,0
1400000US36103158323,4.40000,,,,,,0
1400000US36103158401,8.04700,,,,,,0
1400000US36103158402,3.84600,,,,,,0
1400000US36103158403,2.21000,,,,,,0
1400000US36103158409,2.52500,,,,,,0
1400000US36103158410,1.32800,,,,,,0
1400000US36103158502,1.21100,,,,,,0
1400000US36103158505,1.11400,,,,,,0
1400000US36103158507,1.42600,,,,,,0
1400000US36103158508,1.83900,,,,,,0
1400000US36103158509,0.84200,,,,,,0
1400000US36111950300,2.74700,,,,,,0
1400000US36111950400,22.73600,,,,,,0
1400000US36111950500,11.93800,,,,,,0
1400000US36111950600,55.35200,,,,,,0
1400000US36111950900,209.83200,,,,,,0
1400000US36111951100,7.06200,,,,,,0
1400000US36111951200,22.84900,,,,,,0
1400000US36111951300,6.61900,,,,,,0
1400000US36111951400,5.61200,,,,,,0
1400000US36111951500,18.54200,,,,,,0
1400000US36111951600,3.73200,,,,,,0
1400000US36111951700,2.25900,,,,,,0
1400000US36111951900,0.61300,,,,,,0
1400000US36111952000,0.28700,,,,,,0
1400000US36111952100,0.55900,,,,,,0
1400000US36111952200,1.62000,,,,,,0
1400000US36111952400,1.12300,,,,,,0
1400000US36119014606,14.11500,,,,,,0
1400000US36119014701,7.64100,,,,,,0
1400000US36119014704,1.65300,,,,,,0
1400000US36119014804,4.45600,,,,,,0
1400000US36119014805,14.47100,,,,,,0
1400000US36119014806,3.91700,,,,,,0
1400000US36119014808,3.50400,,,,,,0
1400000US36119014809,7.28800,,,,,,0
1400000US36119014811,2.36100,,,,,,0
1400000US36119014901,16.89200,,,,,,0
1400000US36119014903,2.53300,,,,,,0
1400000US36119014908,5.46800,,,,,,0
1400000US36119014909,1.90200,,,,,,0
1400000US36119015000,21.32600,,,,,,0
1400000US36119981000,1.62400,,,,,,0
1400000US36119983000,0.32700,,,,,,0
1400000US36119984000,0.35900,,,,,,0
1400000US36119985000,0.70800,,,,,,0
1400000US36103158511,1.57800,,,,,,0
1400000US36103158512,0.75800,,,,,,0
1400000US36103158604,1.10900,,,,,,0
1400000US36103158605,1.71100,,,,,,0
1400000US36103158607,1.09300,,,,,,0
1400000US36103158608,0.76500,,,,,,0
1400000US36103158609,0.95700,,,,,,0
1400000US36103158704,4.43200,,,,,,0
1400000US36103158705,1.70500,,,,,,0
1400000US36103158707,3.41400,,,,,,0
1400000US36103158709,5.04600,,,,,,0
1400000US36103158710,12.61800,,,,,,0
1400000US36103158711,2.83500,,,,,,0
1400000US36103158712,3.41900,,,,,,0
1400000US36103158802,1.79400,,,,,,0
1400000US36103158804,1.97800,,,,,,0
1400000US36103158900,1.35500,,,,,,0
1400000US36103159000,0.90100,,,,,,0
1400000US36103159102,2.39500,,,,,,0
1400000US36103159103,3.62200,,,,,,0
1400000US36103159106,7.60400,,,,,,0
1400000US36103159107,1.61300,,,,,,0
1400000US36103159108,2.93000,,,,,,0
1400000US36111952500,1.99900,,,,,,0
1400000US36111952600,35.31300,,,,,,0
1400000US36111952700,10.23900,,,,,,0
1400000US36111952800,9.73900,,,,,,0
1400000US36111953000,27.69300,,,,,,0
1400000US36111953300,27.44900,,,,,,0
1400000US36111953400,3.68500,,,,,,0
1400000US36111953500,2.74000,,,,,,0
1400000US36111953600,4.68600,,,,,,0
1400000US36111953700,26.58100,,,,,,0
1400000US36111953800,6.24200,,,,,,0
1400000US36111953900,18.22800,,,,,,0
1400000US36121970100,61.78000,,,,,,0
1400000US36121970200,35.71200,,,,,,0
1400000US36121970300,55.04900,,,,,,0
1400000US36121970500,35.41600,,,,,,0
1400000US36121970600,36.40500,,,,,,0
1400000US36121970700,36.98000,,,,,,0
1400000US36121970800,71.38100,,,,,,0
1400000US36121971000,47.00400,,,,,,0
1400000US36121971100,82.98200,,,,,,0
1400000US36123150100,71.77800,,,,,,0
1400000US36123150200,52.74900,,,,,,0
1400000US36123150300,129.13800,,,,,,0
1400000US36123150400,27.56800,,,,,,0
1400000US36123150500,56.91000,,,,,,0
1400000US36005002300,0.04000,5,1645263932,13756.00000,2499.00000,-81.83338,1
1400000US36021001500,39.97200,,,,,,0
1400000US36103159203,2.59200,,,,,,0
1400000US36103159204,4.66100,,,,,,0
1400000US36103159404,2.65600,,,,,,0
1400000US36103159406,5.43400,,,,,,0
1400000US36103159407,2.21100,,,,,,0
1400000US36103159408,3.03100,,,,,,0
1400000US36103159410,21.80800,,,,,,0
1400000US36103159412,9.95900,,,,,,0
1400000US36103159505,3.86900,,,,,,0
1400000US36103159506,2.34400,,,,,,0
1400000US36103159508,2.88500,,,,,,0
1400000US36103159510,6.21200,,,,,,0
1400000US36103159511,1.31200,,,,,,0
1400000US36103159512,0.85700,,,,,,0
1400000US36103159601,3.50000,,,,,,0
1400000US36111954000,16.21700,,,,,,0
1400000US36111954200,43.43500,,,,,,0
1400000US36111954400,45.40800,,,,,,0
1400000US36111954500,37.46600,,,,,,0
1400000US36111954600,50.17100,,,,,,0
1400000US36111954700,36.74000,,,,,,0
1400000US36111954800,6.12800,,,,,,0
1400000US36111954900,6.44900,,,,,,0
1400000US36111955000,61.61000,,,,,,0
1400000US36111955300,96.40500,,,,,,0
1400000US36113070100,0.91400,,,,,,0
1400000US36113070300,0.81500,,,,,,0
1400000US36005009300,0.88800,1938,1645270932,31000.00000,,,747
1400000US36005024502,0.03900,1970,1645286134,35256.00000,,,643
1400000US36005039000,0.07000,220,1645300632,35729.00000,,,315
1400000US36007001100,0.34000,,,,,,0
1400000US36047017000,0.08100,389,1687278632,59643.00000,58125.00000,-2.54514,8
1400000US36047024300,0.06000,454,1687285932,26778.00000,50875.00000,89.98805,227
1400000US36029002300,0.29900,,,,,,0
1400000US36029010103,0.68500,,,,,,0
1400000US36039080100,41.42700,,,,,,0
1400000US36047121400,0.06600,978,1687383032,17022.00000,11875.00000,-30.23734,0
1400000US36047035900,0.07100,556,1687297532,30559.00000,,,582
1400000US36047044200,0.07100,635,1687305832,50733.00000,50259.00000,-0.93430,16
1400000US36047053100,0.06200,700,1687314732,24018.00000,22768.00000,-5.20443,165
1400000US36047063600,0.04400,766,1687325232,88239.00000,100221.00000,13.57903,0
1400000US36047068800,0.06100,789,1687330432,73229.00000,53917.00000,-26.37207,0
1400000US36047086400,0.05900,862,1687348032,86042.00000,,,181
1400000US36059408700,0.52400,,,,,,0
1400000US36059415101,0.45500,,,,,,0
1400000US36055009601,0.23400,,,,,,0
1400000US36067015201,2.93300,,,,,,0
1400000US36061002602,0.04000,1005,1701264234,55333.00000,88606.00000,60.13229,147
1400000US36061010000,0.06700,1074,1701271632,82488.00000,98355.00000,19.23553,1
1400000US36061015300,0.06700,1131,1701276932,126701.00000,131430.00000,3.73241,134
1400000US36061022400,0.07500,1202,1701284032,18253.00000,100074.00000,448.26056,300
1400000US36063022902,1.13800,,,,,,0
1400000US36081045500,0.05900,1505,1721307132,49281.00000,30863.00000,-37.37343,454
1400000US36081056200,0.06200,1587,1721317832,62260.00000,104444.00000,67.75458,2
1400000US36081004200,0.07700,1277,1721265832,51603.00000,66932.00000,29.70564,36
1400000US36081014300,0.05300,1347,1721275932,56115.00000,47438.00000,-15.46289,225
1400000US36081016400,0.07700,1364,1721278032,51964.00000,83750.00000,61.16927,51
1400000US36103159201,1.15100,,,,,,0
1400000US36103159602,3.60300,,,,,,0
1400000US36103169701,9.80300,,,,,,0
1400000US36103169704,27.42200,,,,,,0
1400000US36103169800,2.40400,,,,,,0
1400000US36103169901,8.87200,,,,,,0
1400000US36103169902,15.71200,,,,,,0
1400000US36103170001,11.99600,,,,,,0
1400000US36103170002,14.37100,,,,,,0
1400000US36103170101,0.96100,,,,,,0
1400000US36103170201,10.46500,,,,,,0
1400000US36103170202,15.99100,,,,,,0
1400000US36113070400,0.85300,,,,,,0
1400000US36113070500,0.88600,,,,,,0
1400000US36113070601,15.61900,,,,,,0
1400000US36113070602,17.06700,,,,,,0
1400000US36113070701,4.23500,,,,,,0
1400000US36113070702,3.99700,,,,,,0
1400000US36113070800,5.73300,,,,,,0
1400000US36113070900,16.25600,,,,,,0
1400000US36113071000,52.51900,,,,,,0
1400000US36113073000,63.46100,,,,,,0
1400000US36113073500,173.26000,,,,,,0
1400000US36113074000,203.97600,,,,,,0
1400000US36081035100,0.05400,1460,1721296732,58059.00000,36250.00000,-37.56351,51
1400000US36093020900,0.28200,,,,,,0
1400000US36081074900,0.13800,2124,1721336532,110750.00000,109688.00000,-0.95892,0
1400000US36081133900,0.08700,1796,1721395532,86908.00000,84605.00000,-2.64993,3
1400000US36085000700,0.24400,1835,1725262332,39191.00000,50349.00000,28.47082,184
1400000US36085002700,0.09700,1844,1725264332,36250.00000,76250.00000,110.34483,122
1400000US36085020804,0.51400,1907,1725282436,100842.00000,100843.00000,0.00099,12
1400000US36103147502,1.66400,,,,,,0
1400000US36105951500,17.34800,,,,,,0
1400000US36103112103,1.25500,,,,,,0
1400000US36119003800,0.10000,,,,,,0
1400000US36001014803,57.79100,,,,,,0
1400000US36005024900,0.06700,138,1645286532,,,,13
1400000US36047026600,0.06400,478,1687288232,52688.00000,49600.00000,-5.86092,53
1400000US36029016600,0.45100,,,,,,0
1400000US36047100600,0.05900,918,1687362232,83050.00000,30781.00000,-62.93679,50
1400000US36047035500,0.05300,554,1687297132,30865.00000,43417.00000,40.66742,697
1400000US36047081800,0.06100,841,1687343432,39939.00000,16528.00000,-58.61689,449
1400000US36059416202,0.44500,,,,,,0
1400000US36055011207,2.34800,,,,,,0
1400000US36061012100,0.06900,1097,1701273732,55611.00000,62241.00000,11.92210,427
1400000US36061020701,0.01800,1187,1701282333,36953.00000,59000.00000,59.66227,0
1400000US36063940100,0.80000,,,,,,0
1400000US36081052500,0.07800,1562,1721314132,75903.00000,72500.00000,-4.48335,2
1400000US36081069300,0.05200,1659,1721330932,51127.00000,48606.00000,-4.93086,65
1400000US36109002200,30.55500,,,,,,0
1400000US36103180300,12.16500,,,,,,0
1400000US36103190401,25.56400,,,,,,0
1400000US36103190403,6.13600,,,,,,0
1400000US36103190502,4.18900,,,,,,0
1400000US36103190503,3.78100,,,,,,0
1400000US36103190504,3.22600,,,,,,0
1400000US36103190601,6.86000,,,,,,0
1400000US36103190603,2.43300,,,,,,0
1400000US36103190604,3.70700,,,,,,0
1400000US36103190704,20.36400,,,,,,0
1400000US36103190705,7.50700,,,,,,0
1400000US36103190706,12.10800,,,,,,0
1400000US36103190707,16.70000,,,,,,0
1400000US36113075000,84.19000,,,,,,0
1400000US36113076000,129.52700,,,,,,0
