,v1,geo_id,violations_norm,medianincome2000,medianincome2010,numpoints,borough,censusfipscountycode,dcpboroughcode,censustract,totaloccupiedhousingunits,v12,v13,county,tract,name,lsad,censusarea,sum2014uc,count,geography,estimatetotalbuilt2010orlater,estimatetotalbuilt2000to2009,estimatetotalbuilt1990to1999,estimatetotalbuilt1980to1989,estimatetotalbuilt1970to1979,estimatetotalbuilt1960to1969,estimatetotalbuilt1950to1959,estimatetotalbuilt1940to1949,estimatetotalbuilt1939orearlier,pre1960,post1960,totalbuilding,ppre1960,ppost1960,building1939to1960,pre1939,building1960to1990,post1990,p1939to1960,p1960to1990,totalestimatehouseholds,medianincomedollarsestimatehouse,medianincomedollarsmarginoferror,estimatetotal,estimatenothispanicorlatinowhite,estimatenothispanicorlatinoblack,estimatenothispanicorlatinoasian,estimatehispanicorlatino,estimatehispanicorlatinowhitealo,estimatehispanicorlatinoblackora,estimatehispanicorlatinoamerican,estimatehispanicorlatinoasianalo,pop,white,black,latino,asian,pblack,pwhite,pasian,merge4,stabilized_pop,platino,mediancbsa2000,mediancbsa2010,ratio10,ratio00,ratio,pincome40,lowincome,gentrification,perchangeincome,gentri_per,pctlincome2014,lowincome2014,viol_norm_new,nychaunits,_merge,violations,violations_pop,violations_units,stabilized,totalprivateunitsoc,medianincome2014,stabilized_norm
32,15.0,36005009600,0.27000001,41597.0,45833.0,78.0,Bronx,5.0,2.0,9600.0,710.0,5009600.0,10.985915,5.0,9600.0,96.0,Tract,0.27000001,89.0,11.0,"Census Tract 96, Bronx County, New York",16.0,156.0,26.0,0.0,0.0,120.0,58.0,81.0,374.0,513.0,318.0,831.0,0.61732852,0.38267148,139.0,374.0,120.0,198.0,0.16726835,0.14440434,727.0,41156.0,10616.0,2557.0,145.0,445.0,451.0,1496.0,236.0,32.0,0.0,0.0,2557.0,145.0,445.0,1496.0,0.0,0.17403206,0.05670708,0.0,3.0,0.034806415,0.5850606,50795.0,60169.0,0.76173776,0.81891918,-0.057181418,47280.0,1.0,0.0,0.10183427,1.0,50139.0,1.0,0.10985915,0,master only (1),78.0,0.030504497,0.10985915,89,710.0,10.625125,0.12535211
33,16.0,36005009800,0.199,52725.0,11406.0,81.0,Bronx,5.0,2.0,9800.0,1761.0,5009800.0,4.5996594,5.0,9800.0,98.0,Tract,0.199,317.0,3.0,"Census Tract 98, Bronx County, New York",29.0,39.0,28.0,63.0,303.0,366.0,325.0,243.0,497.0,1065.0,828.0,1893.0,0.56259906,0.43740094,568.0,497.0,732.0,96.0,0.30005282,0.38668779,1683.0,54974.0,7992.0,4922.0,184.0,1029.0,143.0,3404.0,1508.0,425.0,0.0,0.0,4922.0,184.0,1029.0,3404.0,0.0,0.20906135,0.037383176,0.0,3.0,0.064404711,0.69158876,50795.0,60169.0,0.18956606,1.0379958,-0.84842974,47280.0,0.0,0.0,-0.78367001,0.0,50139.0,0.0,0.045996591,0,master only (1),81.0,0.016456725,0.045996591,317,1761.0,10.914616,0.18001136
34,586.0,36005011800,0.41800001,74607.0,73571.0,4.0,Bronx,5.0,2.0,11800.0,1576.0,5011800.0,0.2538071,5.0,11800.0,118.0,Tract,0.41800001,9.0,1.0,"Census Tract 118, Bronx County, New York",0.0,168.0,33.0,0.0,182.0,299.0,331.0,204.0,485.0,1020.0,682.0,1702.0,0.59929496,0.40070504,535.0,485.0,481.0,201.0,0.31433606,0.28260869,1573.0,77212.0,12890.0,5328.0,4129.0,99.0,236.0,822.0,368.0,9.0,0.0,0.0,5328.0,4129.0,99.0,822.0,0.0,0.018581081,0.77496248,0.0,3.0,0.001689189,0.15427928,50795.0,60169.0,1.2227393,1.4687862,-0.2460469,47280.0,0.0,0.0,-0.013886097,0.0,50139.0,0.0,0.002538071,0,master only (1),4.0,0.00075075077,0.002538071,9,1576.0,11.254311,0.00571066
35,589.0,36005012300,0.112,13981.0,71316.0,476.0,Bronx,5.0,2.0,12300.0,1398.0,5012300.0,34.048641,5.0,12300.0,123.0,Tract,0.112,580.0,16.0,"Census Tract 123, Bronx County, New York",110.0,289.0,237.0,227.0,76.0,71.0,127.0,98.0,380.0,605.0,1010.0,1615.0,0.37461302,0.62538701,225.0,380.0,374.0,636.0,0.13931888,0.23157895,1386.0,20671.0,9294.0,4144.0,24.0,1169.0,29.0,2787.0,233.0,166.0,45.0,0.0,4144.0,24.0,1169.0,2787.0,0.0,0.2820946,0.0057915058,0.0,3.0,0.13996139,0.67253864,50795.0,60169.0,1.1852615,0.27524364,0.91001785,47280.0,1.0,1.0,4.1009226,1.0,50139.0,1.0,0.34048641,104,matched (3),476.0,0.11486486,0.34048641,580,1294.0,9.9364872,0.44822258
36,590.0,36005012500,0.064999998,32550.0,61750.0,314.0,Bronx,5.0,2.0,12500.0,1235.0,5012500.0,25.4251,5.0,12500.0,125.0,Tract,0.064999998,695.0,22.0,"Census Tract 125, Bronx County, New York",109.0,439.0,200.0,107.0,34.0,81.0,6.0,57.0,399.0,462.0,970.0,1432.0,0.3226257,0.6773743,63.0,399.0,222.0,748.0,0.043994412,0.15502793,1318.0,25317.0,2509.0,4139.0,59.0,1279.0,10.0,2676.0,414.0,87.0,9.0,0.0,4139.0,59.0,1279.0,2676.0,0.0,0.30901185,0.014254651,0.0,3.0,0.16791496,0.64653295,50795.0,60169.0,1.026276,0.64081109,0.38546491,47280.0,1.0,1.0,0.89708143,1.0,50139.0,1.0,0.254251,0,master only (1),314.0,0.075863734,0.254251,695,1235.0,10.139232,0.56275302
37,591.0,36005012701,0.041999999,15938.0,37841.0,116.0,Bronx,5.0,2.0,12701.0,789.0,5012701.0,14.702154,5.0,12701.0,127.01,Tract,0.041999999,217.0,10.0,"Census Tract 127.01, Bronx County, New York",18.0,66.0,38.0,72.0,107.0,40.0,75.0,128.0,281.0,484.0,341.0,825.0,0.58666664,0.41333333,203.0,281.0,219.0,122.0,0.24606061,0.26545453,772.0,19922.0,4494.0,2117.0,55.0,394.0,48.0,1606.0,355.0,186.0,0.0,0.0,2117.0,55.0,394.0,1606.0,0.0,0.18611242,0.025980162,0.0,3.0,0.10250355,0.75862068,50795.0,60169.0,0.62891191,0.31377104,0.31514087,47280.0,1.0,1.0,1.3742628,1.0,50139.0,1.0,0.14702155,104,matched (3),116.0,0.05479452,0.14702155,217,685.0,9.89958,0.31678832
38,19.0,36005013000,0.045000002,85929.0,69063.0,2.0,Bronx,5.0,2.0,13000.0,424.0,5013000.0,0.47169811,,,,,,,,"Census Tract 130, Bronx County, New York",0.0,16.0,0.0,48.0,54.0,115.0,138.0,12.0,92.0,242.0,233.0,475.0,0.50947368,0.49052632,150.0,92.0,217.0,16.0,0.31578946,0.45684209,475.0,78102.0,17753.0,1334.0,800.0,0.0,0.0,514.0,213.0,58.0,0.0,0.0,1334.0,800.0,0.0,514.0,0.0,0.0,0.59970015,0.0,3.0,,0.38530734,50795.0,60169.0,1.147817,1.6916822,-0.5438652,47280.0,0.0,0.0,-0.19627832,0.0,50139.0,0.0,0.0047169812,0,master only (1),2.0,0.0014992504,0.0047169812,0,424.0,11.265771,0.0
39,593.0,36005013100,0.090000004,23596.0,13056.0,417.0,Bronx,5.0,2.0,13100.0,1661.0,5013100.0,25.105358,5.0,13100.0,131.0,Tract,0.090000004,907.0,29.0,"Census Tract 131, Bronx County, New York",16.0,369.0,258.0,133.0,108.0,115.0,160.0,95.0,561.0,816.0,999.0,1815.0,0.44958678,0.55041325,255.0,561.0,356.0,643.0,0.14049587,0.19614325,1636.0,29254.0,8474.0,4906.0,60.0,1339.0,48.0,3377.0,417.0,132.0,0.0,0.0,4906.0,60.0,1339.0,3377.0,0.0,0.2729311,0.012229922,0.0,3.0,0.18487567,0.68834078,50795.0,60169.0,0.21698882,0.46453393,-0.24754511,47280.0,1.0,0.0,-0.44668588,0.0,50139.0,1.0,0.25105357,295,matched (3),417.0,0.084997959,0.25105357,907,1366.0,10.283772,0.66398245
40,594.0,36005013200,0.233,78125.0,72471.0,106.0,Bronx,5.0,2.0,13200.0,2186.0,5013200.0,4.8490396,5.0,13200.0,132.0,Tract,0.233,71.0,1.0,"Census Tract 132, Bronx County, New York",0.0,247.0,295.0,162.0,100.0,590.0,666.0,247.0,282.0,1195.0,1394.0,2589.0,0.46156818,0.53843182,913.0,282.0,852.0,542.0,0.35264581,0.32908458,2518.0,92855.0,7198.0,7150.0,2156.0,590.0,450.0,3607.0,1297.0,225.0,0.0,0.0,7150.0,2156.0,590.0,3607.0,0.0,0.082517482,0.30153847,0.0,3.0,0.0099300696,0.50447553,50795.0,60169.0,1.2044574,1.538045,-0.33358765,47280.0,0.0,0.0,-0.0723712,0.0,50139.0,0.0,0.048490394,0,master only (1),106.0,0.014825175,0.048490394,71,2186.0,11.438794,0.032479413
41,596.0,36005013800,0.29300001,58291.0,57500.0,0.0,Bronx,5.0,2.0,13800.0,1279.0,5013800.0,0.0,,,,,,,,"Census Tract 138, Bronx County, New York",0.0,149.0,41.0,0.0,199.0,184.0,285.0,145.0,381.0,811.0,573.0,1384.0,0.58598268,0.41401735,430.0,381.0,383.0,190.0,0.31069365,0.27673411,1250.0,82941.0,21871.0,3301.0,2140.0,190.0,108.0,821.0,300.0,0.0,0.0,0.0,3301.0,2140.0,190.0,821.0,0.0,0.057558317,0.64828837,0.0,3.0,,0.24871251,50795.0,60169.0,0.95564163,1.1475736,-0.19193196,47280.0,0.0,0.0,-0.013569848,0.0,50139.0,0.0,0.0,0,master only (1),0.0,0.0,0.0,0,1279.0,11.325885,0.0
42,21.0,36005014400,0.149,25844.0,24167.0,65.0,Bronx,5.0,2.0,14400.0,2196.0,5014400.0,2.9599271,,,,,,,,"Census Tract 144, Bronx County, New York",0.0,44.0,42.0,221.0,386.0,349.0,956.0,135.0,126.0,1217.0,1042.0,2259.0,0.53873396,0.46126604,1091.0,126.0,956.0,86.0,0.48295707,0.42319611,2111.0,19994.0,4302.0,6062.0,167.0,1883.0,53.0,3672.0,1201.0,493.0,0.0,0.0,6062.0,167.0,1883.0,3672.0,0.0,0.31062356,0.027548663,0.0,3.0,,0.60574067,50795.0,60169.0,0.40165201,0.50879025,-0.10713825,47280.0,1.0,0.0,-0.064889334,0.0,50139.0,1.0,0.029599272,1598,matched (3),65.0,0.010722534,0.029599272,0,598.0,9.9031878,0.0
43,22.0,36005014900,0.059999999,23767.0,9750.0,946.0,Bronx,5.0,2.0,14900.0,1426.0,5014900.0,66.339409,5.0,14900.0,149.0,Tract,0.059999999,801.0,32.0,"Census Tract 149, Bronx County, New York",15.0,178.0,62.0,148.0,32.0,56.0,214.0,19.0,877.0,1110.0,491.0,1601.0,0.6933167,0.30668333,233.0,877.0,236.0,255.0,0.14553404,0.14740787,1422.0,23674.0,3927.0,4531.0,102.0,1624.0,6.0,2664.0,266.0,233.0,0.0,0.0,4531.0,102.0,1624.0,2664.0,0.0,0.35841978,0.022511587,0.0,3.0,0.17678216,0.58794969,50795.0,60169.0,0.16204357,0.4679004,-0.30585682,47280.0,1.0,0.0,-0.58976734,0.0,50139.0,1.0,0.66339409,215,matched (3),946.0,0.20878394,0.66339409,801,1211.0,10.072133,0.66143686
44,603.0,36005015200,0.117,45161.0,44418.0,26.0,Bronx,5.0,2.0,15200.0,901.0,5015200.0,2.8856826,,,,,,,,"Census Tract 152, Bronx County, New York",0.0,19.0,31.0,18.0,10.0,233.0,195.0,146.0,358.0,699.0,311.0,1010.0,0.69207919,0.30792078,341.0,358.0,261.0,50.0,0.33762378,0.25841585,892.0,58929.0,10997.0,2960.0,785.0,295.0,160.0,1628.0,466.0,152.0,33.0,0.0,2960.0,785.0,295.0,1628.0,0.0,0.099662162,0.2652027,0.0,3.0,,0.55000001,50795.0,60169.0,0.73822069,0.88908356,-0.15086287,47280.0,1.0,0.0,-0.016452249,0.0,50139.0,0.0,0.028856825,0,master only (1),26.0,0.0087837838,0.028856825,0,901.0,10.984089,0.0
45,606.0,36005015800,0.063000001,44167.0,46146.0,7.0,Bronx,5.0,2.0,15800.0,454.0,5015800.0,1.5418502,,,,,,,,"Census Tract 158, Bronx County, New York",0.0,34.0,6.0,33.0,15.0,173.0,103.0,47.0,99.0,249.0,261.0,510.0,0.48823529,0.51176471,150.0,99.0,221.0,40.0,0.29411766,0.43333334,444.0,55833.0,17008.0,1233.0,525.0,129.0,36.0,498.0,219.0,0.0,0.0,0.0,1233.0,525.0,129.0,498.0,0.0,0.10462287,0.42579076,0.0,3.0,,0.40389293,50795.0,60169.0,0.76693976,0.8695147,-0.10257494,47280.0,1.0,0.0,0.044807211,0.0,50139.0,0.0,0.015418503,0,master only (1),7.0,0.0056772102,0.015418503,0,454.0,10.93012,0.0
46,608.0,36005016000,0.191,73325.0,60536.0,36.0,Bronx,5.0,2.0,16000.0,1550.0,5016000.0,2.3225806,5.0,16000.0,160.0,Tract,0.191,8.0,1.0,"Census Tract 160, Bronx County, New York",0.0,250.0,72.0,66.0,92.0,160.0,363.0,202.0,475.0,1040.0,640.0,1680.0,0.61904764,0.38095239,565.0,475.0,318.0,322.0,0.33630952,0.18928571,1583.0,88438.0,34843.0,4429.0,3232.0,21.0,85.0,1038.0,440.0,0.0,0.0,0.0,4429.0,3232.0,21.0,1038.0,0.0,0.0047414768,0.72973585,0.0,3.0,0.001806277,0.23436442,50795.0,60169.0,1.0060995,1.4435476,-0.43744814,47280.0,0.0,0.0,-0.17441528,0.0,50139.0,0.0,0.023225807,0,master only (1),36.0,0.0081282454,0.023225807,8,1550.0,11.390057,0.0051612905
47,609.0,36005016100,0.093000002,17011.0,2499.0,630.0,Bronx,5.0,2.0,16100.0,1701.0,5016100.0,37.037037,5.0,16100.0,161.0,Tract,0.093000002,663.0,17.0,"Census Tract 161, Bronx County, New York",0.0,0.0,146.0,244.0,409.0,165.0,121.0,132.0,564.0,817.0,964.0,1781.0,0.45873106,0.54126894,253.0,564.0,818.0,146.0,0.14205502,0.45929253,1711.0,15064.0,6066.0,4130.0,26.0,1058.0,34.0,3012.0,426.0,131.0,0.0,0.0,4130.0,26.0,1058.0,3012.0,0.0,0.25617433,0.0062954002,0.0,3.0,0.16053268,0.72929782,50795.0,60169.0,0.041533016,0.33489516,-0.29336214,47280.0,1.0,0.0,-0.85309505,0.0,50139.0,1.0,0.37037036,137,matched (3),630.0,0.15254237,0.37037036,663,1564.0,9.6200628,0.42391303
48,24.0,36005016200,0.07,66204.0,79063.0,4.0,Bronx,5.0,2.0,16200.0,580.0,5016200.0,0.68965518,5.0,16200.0,162.0,Tract,0.07,6.0,1.0,"Census Tract 162, Bronx County, New York",0.0,5.0,33.0,0.0,23.0,100.0,76.0,81.0,334.0,491.0,161.0,652.0,0.75306749,0.24693252,157.0,334.0,123.0,38.0,0.24079755,0.18865031,572.0,67813.0,42865.0,1989.0,973.0,84.0,12.0,853.0,303.0,48.0,0.0,0.0,1989.0,973.0,84.0,853.0,0.0,0.042232279,0.48919055,0.0,3.0,0.0030165911,0.42885873,50795.0,60169.0,1.3140155,1.3033566,0.01065886,47280.0,0.0,0.0,0.19423297,0.0,50139.0,0.0,0.0068965517,0,master only (1),4.0,0.0020110609,0.0068965517,6,580.0,11.124509,0.010344828
49,25.0,36005016400,0.063000001,77083.0,82014.0,7.0,Bronx,5.0,2.0,16400.0,443.0,5016400.0,1.5801355,5.0,16400.0,164.0,Tract,0.063000001,24.0,1.0,"Census Tract 164, Bronx County, New York",0.0,5.0,0.0,0.0,59.0,13.0,63.0,24.0,283.0,370.0,77.0,447.0,0.82774049,0.17225951,87.0,283.0,72.0,5.0,0.19463088,0.16107382,380.0,67222.0,24022.0,907.0,518.0,63.0,0.0,326.0,173.0,9.0,0.0,0.0,907.0,518.0,63.0,326.0,0.0,0.069459759,0.57111359,0.0,3.0,0.02646086,0.35942668,50795.0,60169.0,1.3630607,1.5175313,-0.15447056,47280.0,0.0,0.0,0.063970007,0.0,50139.0,0.0,0.015801355,0,master only (1),7.0,0.007717751,0.015801355,24,443.0,11.115756,0.054176074
50,612.0,36005016600,0.117,85234.0,78224.0,5.0,Bronx,5.0,2.0,16600.0,762.0,5016600.0,0.65616798,,,,,,,,"Census Tract 166, Bronx County, New York",0.0,44.0,0.0,0.0,147.0,121.0,284.0,76.0,204.0,564.0,312.0,876.0,0.6438356,0.3561644,360.0,204.0,268.0,44.0,0.41095892,0.30593607,773.0,63456.0,16590.0,2292.0,834.0,93.0,222.0,1097.0,340.0,83.0,0.0,0.0,2292.0,834.0,93.0,1097.0,0.0,0.040575918,0.36387435,0.0,3.0,,0.4786213,50795.0,60169.0,1.3000715,1.6779999,-0.37792838,47280.0,0.0,0.0,-0.082244173,0.0,50139.0,0.0,0.0065616798,0,master only (1),5.0,0.0021815009,0.0065616798,0,762.0,11.058102,0.0
51,616.0,36005017500,0.059,14446.0,9457.0,1277.0,Bronx,5.0,2.0,17500.0,2470.0,5017500.0,51.700405,5.0,17500.0,175.0,Tract,0.059,1249.0,48.0,"Census Tract 175, Bronx County, New York",0.0,71.0,94.0,8.0,218.0,210.0,386.0,220.0,1368.0,1974.0,601.0,2575.0,0.76660192,0.23339806,606.0,1368.0,436.0,165.0,0.23533981,0.16932039,2453.0,18544.0,4366.0,7021.0,71.0,2318.0,0.0,4446.0,545.0,703.0,44.0,0.0,7021.0,71.0,2318.0,4446.0,0.0,0.33015239,0.010112519,0.0,3.0,0.17789489,0.63324314,50795.0,60169.0,0.15717396,0.28439808,-0.12722412,47280.0,1.0,0.0,-0.34535512,0.0,50139.0,1.0,0.51700407,564,matched (3),1277.0,0.18188292,0.51700407,1249,1906.0,9.8279018,0.65529907
52,27.0,36005017701,0.041000001,19182.0,19239.0,947.0,Bronx,5.0,2.0,17701.0,1243.0,5017701.0,76.186646,5.0,17701.0,177.00999,Tract,0.041000001,699.0,37.0,"Census Tract 177.01, Bronx County, New York",0.0,77.0,20.0,29.0,0.0,45.0,166.0,126.0,967.0,1259.0,171.0,1430.0,0.88041955,0.11958042,292.0,967.0,74.0,97.0,0.2041958,0.051748253,1270.0,21295.0,6091.0,4459.0,97.0,948.0,9.0,3405.0,271.0,17.0,0.0,0.0,4459.0,97.0,948.0,3405.0,0.0,0.21260372,0.021753756,0.0,3.0,0.1567616,0.76362413,50795.0,60169.0,0.31974939,0.3776356,-0.057886213,47280.0,1.0,0.0,0.002971536,0.0,50139.0,1.0,0.76186645,129,matched (3),947.0,0.21237946,0.76186645,699,1114.0,9.9662275,0.62746859
53,618.0,36005017901,0.029999999,23045.0,35000.0,1242.0,Bronx,5.0,2.0,17901.0,1475.0,5017901.0,84.203392,5.0,17901.0,179.00999,Tract,0.029999999,1190.0,28.0,"Census Tract 179.01, Bronx County, New York",43.0,251.0,67.0,66.0,49.0,213.0,45.0,53.0,884.0,982.0,689.0,1671.0,0.58767205,0.41232795,98.0,884.0,328.0,361.0,0.058647517,0.19628964,1652.0,22233.0,4095.0,4711.0,29.0,1080.0,69.0,3533.0,433.0,548.0,24.0,0.0,4711.0,29.0,1080.0,3533.0,0.0,0.22925068,0.0061558061,0.0,3.0,0.25260028,0.74994695,50795.0,60169.0,0.5816949,0.45368639,0.12800851,47280.0,1.0,1.0,0.51876765,1.0,50139.0,1.0,0.84203392,0,master only (1),1242.0,0.26363829,0.84203392,1190,1475.0,10.009333,0.80677968
54,621.0,36005018301,0.026000001,28630.0,47500.0,1234.0,Bronx,5.0,2.0,18301.0,1942.0,5018301.0,63.54274,5.0,18301.0,183.00999,Tract,0.026000001,1122.0,16.0,"Census Tract 183.01, Bronx County, New York",0.0,0.0,0.0,5.0,10.0,296.0,293.0,356.0,1054.0,1703.0,311.0,2014.0,0.84558094,0.15441906,649.0,1054.0,311.0,0.0,0.32224429,0.15441906,1887.0,30782.0,2016.0,4241.0,172.0,1517.0,157.0,2299.0,474.0,557.0,0.0,0.0,4241.0,172.0,1517.0,2299.0,0.0,0.35769865,0.040556472,0.0,3.0,0.26456025,0.5420891,50795.0,60169.0,0.78944308,0.56363815,0.22580492,47280.0,1.0,1.0,0.65909886,1.0,50139.0,1.0,0.63542742,0,master only (1),1234.0,0.2909691,0.63542742,1122,1942.0,10.334685,0.57775491
55,623.0,36005018400,0.17200001,58750.0,46324.0,13.0,Bronx,5.0,2.0,18400.0,1564.0,5018400.0,0.83120203,5.0,18400.0,184.0,Tract,0.17200001,72.0,8.0,"Census Tract 184, Bronx County, New York",0.0,149.0,56.0,0.0,32.0,201.0,393.0,98.0,705.0,1196.0,438.0,1634.0,0.73194617,0.26805386,491.0,705.0,233.0,205.0,0.3004896,0.14259486,1448.0,71897.0,11662.0,3928.0,2112.0,176.0,74.0,1488.0,541.0,22.0,0.0,0.0,3928.0,2112.0,176.0,1488.0,0.0,0.044806518,0.53767818,0.0,3.0,0.018329939,0.37881875,50795.0,60169.0,0.76989812,1.1566099,-0.38671178,47280.0,0.0,0.0,-0.21150638,0.0,50139.0,0.0,0.0083120205,0,master only (1),13.0,0.0033095723,0.0083120205,72,1564.0,11.18299,0.046035804
56,29.0,36005018900,0.13500001,27294.0,100139.0,1703.0,Bronx,5.0,2.0,18900.0,2595.0,5018900.0,65.626205,5.0,18900.0,189.0,Tract,0.13500001,1807.0,41.0,"Census Tract 189, Bronx County, New York",0.0,247.0,114.0,132.0,91.0,180.0,322.0,261.0,1602.0,2185.0,764.0,2949.0,0.74092913,0.25907087,583.0,1602.0,403.0,361.0,0.19769414,0.13665649,2789.0,21588.0,3931.0,8389.0,271.0,1811.0,73.0,6162.0,1412.0,538.0,0.0,0.0,8389.0,271.0,1811.0,6162.0,0.0,0.21587794,0.032304209,0.0,3.0,0.21540113,0.73453331,50795.0,60169.0,1.6642956,0.53733635,1.1269592,47280.0,1.0,1.0,2.6689017,1.0,50139.0,1.0,0.65626204,0,master only (1),1703.0,0.20300393,0.65626204,1807,2595.0,9.9798927,0.69633913
57,625.0,36005019300,0.092,17287.0,9107.0,1538.0,Bronx,5.0,2.0,19300.0,1969.0,5019300.0,78.110718,5.0,19300.0,193.0,Tract,0.092,1104.0,24.0,"Census Tract 193, Bronx County, New York",32.0,38.0,80.0,69.0,73.0,242.0,617.0,319.0,567.0,1503.0,534.0,2037.0,0.73784977,0.26215023,936.0,567.0,384.0,150.0,0.45949927,0.18851252,1964.0,17268.0,2642.0,5301.0,15.0,2185.0,15.0,3086.0,795.0,202.0,31.0,0.0,5301.0,15.0,2185.0,3086.0,0.0,0.41218638,0.0028296551,0.0,3.0,0.20826259,0.58215433,50795.0,60169.0,0.15135701,0.34032878,-0.18897177,47280.0,1.0,0.0,-0.47318795,0.0,50139.0,1.0,0.78110719,768,matched (3),1538.0,0.29013392,0.78110719,1104,1201.0,9.7566099,0.91923398
58,626.0,36005019400,0.338,40455.0,43804.0,59.0,Bronx,5.0,2.0,19400.0,675.0,5019400.0,8.7407408,5.0,19400.0,194.0,Tract,0.338,74.0,6.0,"Census Tract 194, Bronx County, New York",0.0,110.0,36.0,10.0,127.0,50.0,43.0,21.0,398.0,462.0,333.0,795.0,0.58113205,0.41886792,64.0,398.0,187.0,146.0,0.080503143,0.23522012,734.0,51642.0,10766.0,2282.0,458.0,203.0,38.0,1370.0,345.0,42.0,0.0,0.0,2282.0,458.0,203.0,1370.0,0.0,0.088957056,0.20070113,0.0,3.0,0.032427695,0.60035056,50795.0,60169.0,0.72801608,0.79643667,-0.068420589,47280.0,1.0,0.0,0.082783341,0.0,50139.0,0.0,0.08740741,0,master only (1),59.0,0.025854513,0.08740741,74,675.0,10.852091,0.10962963
59,553.0,36005019500,0.085000001,34821.0,21897.0,1235.0,Bronx,5.0,2.0,19500.0,2605.0,5019500.0,47.408829,5.0,19500.0,195.0,Tract,0.085000001,2305.0,42.0,"Census Tract 195, Bronx County, New York",0.0,330.0,226.0,89.0,67.0,109.0,240.0,411.0,1300.0,1951.0,821.0,2772.0,0.70382392,0.29617605,651.0,1300.0,265.0,556.0,0.23484848,0.095598847,2623.0,29723.0,5687.0,7593.0,47.0,2085.0,100.0,5235.0,1009.0,521.0,0.0,0.0,7593.0,47.0,2085.0,5235.0,0.0,0.27459502,0.0061899121,0.0,3.0,0.30356908,0.6894508,50795.0,60169.0,0.36392495,0.68552023,-0.32159528,47280.0,1.0,0.0,-0.37115535,0.0,50139.0,1.0,0.47408828,0,master only (1),1235.0,0.16264981,0.47408828,2305,2605.0,10.299677,0.88483685
60,30.0,36005019700,0.057,24543.0,9345.0,1118.0,Bronx,5.0,2.0,19700.0,2172.0,5019700.0,51.473297,5.0,19700.0,197.0,Tract,0.057,1949.0,37.0,"Census Tract 197, Bronx County, New York",0.0,0.0,82.0,151.0,70.0,385.0,129.0,355.0,1132.0,1616.0,688.0,2304.0,0.7013889,0.2986111,484.0,1132.0,606.0,82.0,0.21006945,0.26302084,2120.0,25000.0,3898.0,7084.0,32.0,1802.0,402.0,4622.0,909.0,543.0,34.0,0.0,7084.0,32.0,1802.0,4622.0,0.0,0.25437605,0.0045172218,0.0,3.0,0.27512705,0.65245622,50795.0,60169.0,0.15531254,0.48317748,-0.32786494,47280.0,1.0,0.0,-0.61923969,0.0,50139.0,1.0,0.51473296,0,master only (1),1118.0,0.15782043,0.51473296,1949,2172.0,10.126631,0.89732963
61,554.0,36005019900,0.068999998,30880.0,47902.0,642.0,Bronx,5.0,2.0,19900.0,2689.0,5019900.0,23.875046,5.0,19900.0,199.0,Tract,0.068999998,1321.0,26.0,"Census Tract 199, Bronx County, New York",15.0,250.0,138.0,316.0,350.0,273.0,54.0,72.0,1407.0,1533.0,1342.0,2875.0,0.53321737,0.4667826,126.0,1407.0,939.0,403.0,0.043826088,0.32660869,2644.0,23665.0,4337.0,7635.0,186.0,2365.0,0.0,4962.0,742.0,210.0,15.0,0.0,7635.0,186.0,2365.0,4962.0,0.0,0.30975771,0.024361493,0.0,3.0,0.17301899,0.64990175,50795.0,60169.0,0.79612428,0.60793388,0.1881904,47280.0,1.0,1.0,0.55123055,1.0,50139.0,1.0,0.23875046,148,matched (3),642.0,0.084086441,0.23875046,1321,2541.0,10.071753,0.51987404
62,555.0,36005020000,0.13500001,32145.0,22969.0,321.0,Bronx,5.0,2.0,20000.0,1566.0,5020000.0,20.498085,5.0,20000.0,200.0,Tract,0.13500001,949.0,24.0,"Census Tract 200, Bronx County, New York",0.0,110.0,0.0,10.0,77.0,116.0,223.0,103.0,997.0,1323.0,313.0,1636.0,0.8086797,0.1913203,326.0,997.0,203.0,110.0,0.19926651,0.12408313,1525.0,42595.0,13314.0,4672.0,452.0,221.0,1161.0,2602.0,600.0,94.0,0.0,0.0,4672.0,452.0,221.0,2602.0,0.0,0.047303081,0.096746579,0.0,3.0,0.203125,0.55693495,50795.0,60169.0,0.38174143,0.63283789,-0.25109646,47280.0,1.0,0.0,-0.28545654,0.0,50139.0,1.0,0.20498085,0,master only (1),321.0,0.06870719,0.20498085,949,1566.0,10.659492,0.60600257
63,31.0,36005020200,0.048,38333.0,21474.0,279.0,Bronx,5.0,2.0,20200.0,757.0,5020200.0,36.85601,5.0,20200.0,202.0,Tract,0.048,374.0,17.0,"Census Tract 202, Bronx County, New York",58.0,138.0,82.0,0.0,52.0,56.0,105.0,133.0,261.0,499.0,386.0,885.0,0.56384182,0.43615818,238.0,261.0,108.0,278.0,0.26892656,0.1220339,825.0,43750.0,6617.0,2240.0,191.0,252.0,480.0,1304.0,218.0,43.0,14.0,0.0,2240.0,191.0,252.0,1304.0,0.0,0.1125,0.085267857,0.0,3.0,0.16696429,0.58214283,50795.0,60169.0,0.35689476,0.7546609,-0.39776614,47280.0,1.0,0.0,-0.43980384,0.0,50139.0,1.0,0.36856011,0,master only (1),279.0,0.12455357,0.36856011,374,757.0,10.686247,0.49405548
